Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Mario Stroeykens,be BEL,MF,Anderlecht,16,2004,0.9,,0,,,,,,,,,,,0,,,,BelgianProLeague
Anton Tanghe,be BEL,DF,Oostende,22,1999,16.3,,22,,,,,,,,,,,23,,,,BelgianProLeague
Abdoul-Fessal Tapsoba,bf BFA,"FW,MF",Standard Liège,19,2001,7.9,,17,,,,,,,,,,,3,,,,BelgianProLeague
Jackson Tchatchoua,cm CMR,MF,Charleroi,19,2001,20.8,,26,,,,,,,,,,,26,,,,BelgianProLeague
Arthur Theate,be BEL,DF,Oostende,21,2000,3.0,,5,,,,,,,,,,,7,,,,BelgianProLeague
Jean Thierry Lazare,ci CIV,MF,Union SG,23,1998,14.0,,27,,,,,,,,,,,19,,,,BelgianProLeague
Kristian Thorstvedt,no NOR,MF,Genk,22,1999,23.7,,21,,,,,,,,,,,31,,,,BelgianProLeague
Bastien Toma,ch SUI,MF,Genk,22,1999,2.7,,2,,,,,,,,,,,3,,,,BelgianProLeague
Victor Torp,dk DEN,MF,Kortrijk,22,1999,4.4,,11,,,,,,,,,,,2,,,,BelgianProLeague
Jordan Torunarigha,de GER,DF,Gent,23,1997,7.5,,7,,,,,,,,,,,14,,,,BelgianProLeague
Mike Trésor,be BEL,MF,Genk,22,1999,13.0,,16,,,,,,,,,,,16,,,,BelgianProLeague
Ike Ugbo,ca CAN,FW,Genk,22,1998,6.8,,5,,,,,,,,,,,0,,,,BelgianProLeague
Osaze Urhoghide,nl NED,"DF,MF",Oostende,21,2000,6.5,,12,,,,,,,,,,,22,,,,BelgianProLeague
Edgaras Utkus,lt LTU,DF,Cercle Brugge,21,2000,19.7,,24,,,,,,,,,,,39,,,,BelgianProLeague
Ramiro Vaca,bo BOL,"MF,FW",Beerschot,22,1999,17.4,,28,,,,,,,,,,,17,,,,BelgianProLeague
Ignace Van Der Brempt,be BEL,"FW,DF",Club Brugge,19,2002,4.0,,13,,,,,,,,,,,10,,,,BelgianProLeague
Siebe Van Der Heyden,be BEL,DF,Union SG,23,1998,22.3,,48,,,,,,,,,,,52,,,,BelgianProLeague
Stan Van Dessel,be BEL,"MF,FW",Sint-Truiden,20,2001,2.8,,4,,,,,,,,,,,0,,,,BelgianProLeague
Jannes Van Hecke,be BEL,"DF,MF",Mechelen,19,2002,2.1,,2,,,,,,,,,,,2,,,,BelgianProLeague
Alec Van Hoorenbeeck,be BEL,DF,Mechelen,22,1998,10.9,,17,,,,,,,,,,,15,,,,BelgianProLeague
Maarten Vandevoordt,be BEL,GK,Genk,19,2002,34.0,,0,,,,,,,,,,,1,,,,BelgianProLeague
Charles Vanhoutte,be BEL,MF,Cercle Brugge,22,1998,17.6,,33,,,,,,,,,,,21,,,,BelgianProLeague
Dante Vanzeir,be BEL,FW,Union SG,23,1998,27.4,,18,,,,,,,,,,,14,,,,BelgianProLeague
Daan Vekemans,be BEL,FW,OH Leuven,21,2000,0.7,,4,,,,,,,,,,,1,,,,BelgianProLeague
Yari Verschaeren,be BEL,MF,Anderlecht,20,2001,24.5,,20,,,,,,,,,,,20,,,,BelgianProLeague
Louis Verstraete,be BEL,MF,Antwerp,22,1999,1.7,,2,,,,,,,,,,,1,,,,BelgianProLeague
Sam Vines,us USA,"DF,MF",Antwerp,22,1999,15.8,,17,,,,,,,,,,,22,,,,BelgianProLeague
Vitinho,br BRA,"DF,MF",Cercle Brugge,22,1999,22.8,,45,,,,,,,,,,,27,,,,BelgianProLeague
Thibault Vlietinck,be BEL,MF,OH Leuven,23,1997,3.3,,0,,,,,,,,,,,11,,,,BelgianProLeague
Patryk Walicki,pl POL,MF,Beerschot,18,2003,0.1,,0,,,,,,,,,,,0,,,,BelgianProLeague
Martin Wasinski,be BEL,DF,Charleroi,17,2004,4.7,,7,,,,,,,,,,,7,,,,BelgianProLeague
Siebe Wylin,be BEL,"MF,DF",Oostende,18,2003,3.9,,6,,,,,,,,,,,8,,,,BelgianProLeague
Elie Youan,fr FRA,"FW,MF",Mechelen,22,1999,0.4,,0,,,,,,,,,,,0,,,,BelgianProLeague
Alhassan Yusuf,ng NGA,MF,Antwerp,21,2000,19.8,,39,,,,,,,,,,,29,,,,BelgianProLeague
Anass Zaroury,ma MAR,"FW,MF",Charleroi,20,2000,18.8,,6,,,,,,,,,,,3,,,,BelgianProLeague
Karim Zedadka,fr FRA,MF,Charleroi,21,2000,4.0,,11,,,,,,,,,,,2,,,,BelgianProLeague
Ilyes Ziani,ma MAR,"FW,MF",Union SG,18,2003,0.2,,0,,,,,,,,,,,0,,,,BelgianProLeague
Joshua Zirkzee,nl NED,FW,Anderlecht,20,2001,23.1,,27,,,,,,,,,,,3,,,,BelgianProLeague
Adem Zorgane,dz ALG,MF,Charleroi,21,2000,26.7,,36,,,,,,,,,,,22,,,,BelgianProLeague
Abner,br BRA,DF,Ath Paranaense,21,2000,23.4,43.0,28,26.0,14.0,3.0,24.0,38.0,63.2,14.0,18.0,3.0,15.0,39,82.0,54.0,0.0,BrazilSerieA
Adryelson,br BRA,DF,Botafogo (RJ),23,1998,16.1,17.0,12,14.0,3.0,0.0,8.0,10.0,80.0,2.0,18.0,12.0,6.0,22,39.0,99.0,0.0,BrazilSerieA
Adson,br BRA,"FW,MF",Corinthians,21,2000,13.8,34.0,22,15.0,13.0,6.0,12.0,22.0,54.5,10.0,18.0,0.0,18.0,13,47.0,11.0,0.0,BrazilSerieA
Airton,br BRA,FW,Atl Goianiense,22,1999,19.3,32.0,24,17.0,8.0,7.0,15.0,39.0,38.5,24.0,17.0,5.0,12.0,10,42.0,12.0,0.0,BrazilSerieA
Carlos Alberto,br BRA,"FW,MF",América (MG),19,2002,1.7,1.0,1,1.0,0.0,0.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,4,5.0,0.0,1.0,BrazilSerieA
Yuri Alberto,br BRA,FW,Corinthians,20,2001,16.1,12.0,8,1.0,6.0,5.0,6.0,13.0,46.2,7.0,15.0,0.0,15.0,2,14.0,8.0,0.0,BrazilSerieA
Alexandre Alemão,br BRA,FW,Internacional,23,1998,22.3,22.0,11,1.0,14.0,7.0,12.0,25.0,48.0,13.0,20.0,3.0,17.0,4,26.0,11.0,0.0,BrazilSerieA
Alerrandro,br BRA,FW,RB Bragantino,22,2000,10.3,4.0,1,0.0,3.0,1.0,2.0,7.0,28.6,5.0,10.0,2.0,8.0,4,8.0,8.0,0.0,BrazilSerieA
Alesson,br BRA,"MF,FW",Cuiabá,22,1999,11.4,19.0,9,8.0,8.0,3.0,11.0,33.0,33.3,22.0,20.0,1.0,19.0,3,22.0,3.0,0.0,BrazilSerieA
Alex,br BRA,DF,Santos,22,1999,3.7,4.0,3,2.0,2.0,0.0,3.0,4.0,75.0,1.0,8.0,8.0,0.0,8,12.0,15.0,0.0,BrazilSerieA
Caio Alexandre,br BRA,MF,Fortaleza,22,1999,11.0,39.0,22,19.0,17.0,3.0,21.0,41.0,51.2,20.0,14.0,4.0,10.0,11,50.0,14.0,0.0,BrazilSerieA
Matheus Alexandre,br BRA,DF,Coritiba,22,1999,15.6,35.0,22,25.0,9.0,1.0,23.0,35.0,65.7,12.0,16.0,8.0,8.0,30,65.0,36.0,0.0,BrazilSerieA
Alexsander,br BRA,DF,Fluminense,18,2003,2.5,5.0,1,3.0,0.0,2.0,3.0,6.0,50.0,3.0,5.0,0.0,5.0,6,11.0,2.0,0.0,BrazilSerieA
Anderson,br BRA,GK,Ath Paranaense,23,1998,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,7.0,1.0,BrazilSerieA
André,br BRA,MF,Fluminense,20,2001,33.5,55.0,38,22.0,30.0,3.0,24.0,59.0,40.7,35.0,36.0,12.0,24.0,36,91.0,20.0,1.0,BrazilSerieA
Andrey,br BRA,MF,Avaí,19,2002,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Ângelo,br BRA,"FW,MF",Santos,17,2004,17.0,14.0,6,3.0,6.0,5.0,3.0,10.0,30.0,7.0,18.0,0.0,18.0,6,20.0,6.0,0.0,BrazilSerieA
Arthur,br BRA,"MF,DF",América (MG),18,2003,2.0,5.0,3,2.0,2.0,1.0,1.0,9.0,11.1,8.0,4.0,1.0,3.0,1,6.0,7.0,0.0,BrazilSerieA
Arthur,br BRA,FW,Corinthians,18,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Artur,br BRA,"FW,MF",RB Bragantino,23,1998,31.0,29.0,18,12.0,11.0,6.0,13.0,34.0,38.2,21.0,32.0,8.0,24.0,15,44.0,16.0,0.0,BrazilSerieA
Felipe Augusto,br BRA,FW,Corinthians,17,2004,0.8,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,0.0,0.0,0.0,BrazilSerieA
Leo Augusto Pereira,br BRA,"FW,MF",Atl Goianiense,21,2000,12.6,24.0,16,9.0,12.0,3.0,8.0,29.0,27.6,21.0,17.0,2.0,15.0,10,34.0,5.0,0.0,BrazilSerieA
Gabriel Baralhas,br BRA,MF,Atl Goianiense,23,1998,24.0,52.0,37,26.0,21.0,5.0,19.0,59.0,32.2,40.0,30.0,10.0,20.0,35,87.0,29.0,0.0,BrazilSerieA
Lucas Barbosa,br BRA,"FW,MF",Santos,20,2001,8.6,40.0,19,14.0,20.0,6.0,15.0,40.0,37.5,25.0,21.0,3.0,18.0,10,50.0,10.0,0.0,BrazilSerieA
Bento,br BRA,GK,Ath Paranaense,22,1999,33.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,11.0,2.0,BrazilSerieA
Lucas Beraldo,br BRA,DF,São Paulo,18,2003,1.4,4.0,4,4.0,0.0,0.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,2,6.0,6.0,0.0,BrazilSerieA
Pedro Bicalho,br BRA,MF,Palmeiras,20,2001,0.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,BrazilSerieA
Raul Bicalho,br BRA,DF,Corinthians,22,1999,18.7,28.0,15,23.0,5.0,0.0,16.0,25.0,64.0,9.0,20.0,12.0,8.0,32,60.0,63.0,1.0,BrazilSerieA
Biro,br BRA,FW,Corinthians,17,2004,1.2,5.0,2,1.0,2.0,2.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,0,5.0,0.0,0.0,BrazilSerieA
Guilherme Biro,br BRA,DF,Coritiba,21,2000,8.2,15.0,12,11.0,3.0,1.0,8.0,12.0,66.7,4.0,5.0,1.0,4.0,14,29.0,19.0,0.0,BrazilSerieA
Vinícius Boff,br BRA,MF,Cuiabá,22,1999,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,BrazilSerieA
Paulinho Bóia,br BRA,"FW,MF",América (MG),23,1998,3.2,3.0,1,0.0,2.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,3.0,1.0,0.0,BrazilSerieA
Bruninho,br BRA,"MF,FW",Juventude,21,2000,1.3,1.0,0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,1,2.0,0.0,0.0,BrazilSerieA
Bruninho,br BRA,MF,RB Bragantino,18,2003,0.4,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,BrazilSerieA
Busanello,br BRA,DF,Juventude,23,1998,3.2,6.0,4,5.0,1.0,0.0,3.0,4.0,75.0,1.0,2.0,2.0,0.0,8,14.0,3.0,0.0,BrazilSerieA
Nahuel Bustos,ar ARG,FW,São Paulo,23,1998,3.2,3.0,2,0.0,3.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,0,3.0,0.0,0.0,BrazilSerieA
Daniel Cabral,br BRA,FW,Flamengo,19,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Matheus Cadorini,br BRA,FW,Internacional,19,2002,1.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0,1.0,1.0,0.0,BrazilSerieA
Matheus Cadorini,br BRA,FW,Coritiba,19,2002,3.5,3.0,2,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4.0,3.0,0.0,BrazilSerieA
Caetano,br BRA,DF,Goiás,22,1999,24.6,32.0,19,24.0,7.0,1.0,15.0,28.0,53.6,13.0,26.0,21.0,5.0,37,69.0,111.0,0.0,BrazilSerieA
Calebe,br BRA,"MF,FW",Atlético Mineiro,21,2000,2.9,10.0,7,3.0,6.0,1.0,4.0,7.0,57.1,3.0,2.0,1.0,1.0,3,13.0,1.0,0.0,BrazilSerieA
Lucas Calegari,br BRA,DF,Fluminense,19,2002,7.3,10.0,5,4.0,3.0,3.0,6.0,11.0,54.5,5.0,8.0,3.0,5.0,5,15.0,10.0,0.0,BrazilSerieA
Nathan Camargo,br BRA,"MF,FW",RB Bragantino,16,2005,0.8,6.0,3,5.0,1.0,0.0,4.0,5.0,80.0,1.0,0.0,0.0,0.0,1,7.0,2.0,0.0,BrazilSerieA
Camilo,br BRA,MF,Cuiabá,22,1999,18.5,29.0,22,9.0,14.0,6.0,13.0,31.0,41.9,18.0,20.0,8.0,12.0,26,55.0,46.0,2.0,BrazilSerieA
Luan Cândido,br BRA,DF,RB Bragantino,20,2001,29.2,34.0,21,18.0,14.0,2.0,22.0,47.0,46.8,25.0,21.0,9.0,12.0,32,66.0,85.0,0.0,BrazilSerieA
Agustín Canobbio,uy URU,FW,Ath Paranaense,23,1998,15.6,31.0,16,12.0,15.0,4.0,16.0,34.0,47.1,18.0,19.0,0.0,19.0,7,38.0,7.0,0.0,BrazilSerieA
Johnny Cardoso,us USA,MF,Internacional,20,2001,15.7,39.0,22,16.0,18.0,5.0,18.0,49.0,36.7,31.0,23.0,10.0,13.0,39,78.0,30.0,0.0,BrazilSerieA
Ed Carlos,br BRA,MF,Santos,20,2001,2.9,6.0,3,4.0,1.0,1.0,2.0,3.0,66.7,1.0,4.0,0.0,4.0,0,6.0,0.0,0.0,BrazilSerieA
Jan Carlos Hurtado,ve VEN,FW,RB Bragantino,21,2000,5.4,5.0,1,0.0,3.0,2.0,1.0,6.0,16.7,5.0,3.0,1.0,2.0,3,8.0,0.0,0.0,BrazilSerieA
Guilherme Carvalho,br BRA,MF,Ceará,22,1999,7.6,20.0,10,11.0,7.0,2.0,6.0,22.0,27.3,16.0,6.0,3.0,3.0,8,28.0,13.0,0.0,BrazilSerieA
Guilherme Carvalho,br BRA,"MF,DF",Atlético Mineiro,22,1999,1.6,6.0,3,4.0,1.0,1.0,1.0,6.0,16.7,5.0,3.0,0.0,3.0,1,7.0,4.0,0.0,BrazilSerieA
Cauã,br BRA,DF,Juventude,18,2003,0.5,3.0,3,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,BrazilSerieA
Brayan Ceballos,co COL,DF,Fortaleza,20,2001,11.9,18.0,9,10.0,7.0,1.0,8.0,16.0,50.0,8.0,11.0,6.0,5.0,14,32.0,55.0,1.0,BrazilSerieA
Arthur Chaves,br BRA,DF,Avaí,21,2001,16.5,18.0,15,12.0,6.0,0.0,9.0,12.0,75.0,3.0,22.0,19.0,3.0,13,31.0,71.0,1.0,BrazilSerieA
Christian,br BRA,MF,Ath Paranaense,21,2000,4.8,8.0,6,1.0,6.0,1.0,4.0,8.0,50.0,4.0,3.0,1.0,2.0,5,13.0,4.0,0.0,BrazilSerieA
Clayton,br BRA,"FW,MF",Coritiba,23,1999,3.6,3.0,1,1.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0,3.0,5.0,0.0,BrazilSerieA
Cleiton,br BRA,DF,Flamengo,18,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Andrés Colorado,co COL,MF,São Paulo,23,1998,3.4,10.0,9,6.0,3.0,1.0,3.0,5.0,60.0,2.0,4.0,1.0,3.0,5,15.0,9.0,1.0,BrazilSerieA
Talles Costa,br BRA,MF,São Paulo,19,2002,6.1,11.0,8,3.0,8.0,0.0,6.0,11.0,54.5,5.0,7.0,0.0,7.0,8,19.0,3.0,0.0,BrazilSerieA
Daniel Cruz,br BRA,"FW,DF",Botafogo (RJ),20,2001,0.1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,BrazilSerieA
Tomás Cuello,ar ARG,FW,Ath Paranaense,21,2000,18.0,44.0,25,21.0,17.0,6.0,16.0,40.0,40.0,24.0,15.0,2.0,13.0,12,56.0,10.0,0.0,BrazilSerieA
Danilo,br BRA,MF,Palmeiras,20,2001,30.5,70.0,40,32.0,31.0,7.0,34.0,67.0,50.7,33.0,33.0,8.0,25.0,29,99.0,38.0,0.0,BrazilSerieA
David,br BRA,MF,Ceará,17,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Kayke David,br BRA,"FW,MF",Flamengo,19,2003,0.3,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,BrazilSerieA
Denilson,br BRA,MF,Cuiabá,20,2001,7.8,20.0,12,9.0,8.0,3.0,6.0,11.0,54.5,5.0,6.0,1.0,5.0,9,29.0,7.0,0.0,BrazilSerieA
Valentín Depietri,ar ARG,"FW,MF",Fortaleza,21,2000,2.6,4.0,2,1.0,2.0,1.0,1.0,2.0,50.0,1.0,6.0,0.0,6.0,2,6.0,1.0,0.0,BrazilSerieA
DG,br BRA,DF,Botafogo (RJ),20,2001,0.7,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,BrazilSerieA
Juan Díaz,co COL,MF,Coritiba,20,2001,1.5,7.0,6,4.0,2.0,1.0,1.0,1.0,100.0,0.0,3.0,0.0,3.0,1,8.0,4.0,0.0,BrazilSerieA
Diego,br BRA,GK,Atl Goianiense,23,1998,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Diego,br BRA,DF,São Paulo,22,1999,19.1,36.0,25,23.0,11.0,2.0,15.0,27.0,55.6,12.0,19.0,10.0,9.0,24,60.0,63.0,0.0,BrazilSerieA
Diego,br BRA,GK,Botafogo (RJ),23,1998,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,BrazilSerieA
Matheus Donelli,br BRA,GK,Corinthians,19,2002,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Dudu,br BRA,DF,Juventude,19,2002,1.2,3.0,0,1.0,2.0,0.0,2.0,4.0,50.0,2.0,1.0,0.0,1.0,3,6.0,4.0,0.0,BrazilSerieA
Edson,br BRA,"MF,DF",Atl Goianiense,23,1998,9.1,19.0,12,12.0,5.0,2.0,13.0,17.0,76.5,4.0,13.0,6.0,7.0,10,29.0,17.0,0.0,BrazilSerieA
Endrick,br BRA,FW,Palmeiras,15,2006,3.4,4.0,4,1.0,1.0,2.0,1.0,1.0,100.0,0.0,3.0,0.0,3.0,0,4.0,0.0,0.0,BrazilSerieA
Erison,br BRA,FW,Botafogo (RJ),22,1999,16.5,4.0,3,0.0,2.0,2.0,2.0,9.0,22.2,7.0,5.0,0.0,5.0,1,5.0,10.0,0.0,BrazilSerieA
Estevão,br BRA,"FW,MF",Internacional,19,2002,1.2,2.0,1,2.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,1.0,1.0,1,3.0,0.0,0.0,BrazilSerieA
Fabinho,br BRA,MF,Palmeiras,19,2002,0.8,3.0,3,0.0,2.0,1.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,2,5.0,2.0,0.0,BrazilSerieA
Lucas Fasson,br BRA,DF,Ath Paranaense,20,2001,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,4.0,0.0,BrazilSerieA
Matheus Felipe,br BRA,DF,Ath Paranaense,23,1998,19.8,27.0,20,18.0,9.0,0.0,16.0,26.0,61.5,10.0,29.0,20.0,9.0,17,44.0,84.0,0.0,BrazilSerieA
Matheus Fernandes,br BRA,MF,Ath Paranaense,23,1998,7.6,25.0,13,15.0,7.0,3.0,10.0,28.0,35.7,18.0,19.0,3.0,16.0,9,34.0,13.0,0.0,BrazilSerieA
Derick Fernando,br BRA,DF,Santos,19,2002,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Nahuel Ferraresi,ve VEN,DF,São Paulo,23,1998,7.9,18.0,11,12.0,6.0,0.0,9.0,17.0,52.9,8.0,16.0,7.0,9.0,12,30.0,30.0,0.0,BrazilSerieA
Luiz Filipe,br BRA,"MF,FW",Goiás,20,2001,0.4,4.0,1,2.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0,4.0,0.0,0.0,BrazilSerieA
Flávio,br BRA,MF,América (MG),21,2000,0.3,2.0,2,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,2,4.0,0.0,0.0,BrazilSerieA
Biel Fonseca,br BRA,"FW,MF",Coritiba,19,2002,1.1,7.0,3,5.0,1.0,1.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,3,10.0,1.0,0.0,BrazilSerieA
Matheus França,br BRA,"FW,MF",Flamengo,17,2004,7.5,15.0,5,5.0,8.0,2.0,5.0,6.0,83.3,1.0,4.0,0.0,4.0,3,18.0,8.0,0.0,BrazilSerieA
Rodrigo Freitas,br BRA,DF,Avaí,23,1998,5.3,3.0,2,3.0,0.0,0.0,3.0,5.0,60.0,2.0,5.0,5.0,0.0,10,13.0,18.0,0.0,BrazilSerieA
Vitor Gabriel,br BRA,"FW,MF",Juventude,22,2000,8.6,10.0,3,4.0,3.0,3.0,4.0,12.0,33.3,8.0,5.0,1.0,4.0,0,10.0,19.0,0.0,BrazilSerieA
Matías Galarza Fonda,py PAR,MF,Coritiba,19,2002,6.7,24.0,9,5.0,14.0,5.0,11.0,30.0,36.7,19.0,11.0,3.0,8.0,13,37.0,4.0,0.0,BrazilSerieA
Giuliano Galoppo,ar ARG,MF,São Paulo,22,1999,7.9,16.0,11,2.0,10.0,4.0,6.0,19.0,31.6,13.0,8.0,0.0,8.0,3,19.0,5.0,0.0,BrazilSerieA
García,br BRA,"DF,MF",Palmeiras,20,2002,1.1,2.0,0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,4.0,3.0,0.0,BrazilSerieA
Bryan García,ec ECU,MF,Ath Paranaense,21,2001,3.1,4.0,4,1.0,3.0,0.0,2.0,13.0,15.4,11.0,3.0,0.0,3.0,2,6.0,7.0,0.0,BrazilSerieA
Gaspar,br BRA,FW,Avaí,19,2002,0.4,4.0,2,1.0,0.0,3.0,3.0,5.0,60.0,2.0,1.0,0.0,1.0,1,5.0,0.0,0.0,BrazilSerieA
Lucas Gazal,br BRA,DF,Atl Goianiense,22,1999,14.5,9.0,4,9.0,0.0,0.0,5.0,6.0,83.3,1.0,16.0,12.0,4.0,16,25.0,79.0,0.0,BrazilSerieA
Guilherme Gehring,br BRA,MF,Juventude,16,2005,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Geovane,br BRA,MF,Ceará,22,1999,6.1,11.0,4,1.0,8.0,2.0,5.0,11.0,45.5,6.0,11.0,4.0,7.0,5,16.0,4.0,0.0,BrazilSerieA
Giovane,br BRA,"FW,DF",Corinthians,18,2003,3.3,6.0,2,1.0,4.0,1.0,2.0,4.0,50.0,2.0,5.0,2.0,3.0,1,7.0,1.0,0.0,BrazilSerieA
Giovani,br BRA,"FW,MF",Palmeiras,18,2004,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,0.0,0.0,0.0,BrazilSerieA
Bruno Gomes,br BRA,MF,Coritiba,20,2001,16.6,40.0,21,21.0,15.0,4.0,20.0,36.0,55.6,16.0,20.0,4.0,16.0,23,63.0,7.0,0.0,BrazilSerieA
Igor Gomes,br BRA,MF,São Paulo,22,1999,22.9,26.0,13,10.0,12.0,4.0,8.0,25.0,32.0,17.0,12.0,2.0,10.0,18,44.0,12.0,0.0,BrazilSerieA
Igor Gomes,br BRA,DF,Internacional,20,2001,1.3,2.0,0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,8.0,1.0,7.0,1,3.0,4.0,0.0,BrazilSerieA
João Gomes,br BRA,MF,Flamengo,20,2001,20.9,92.0,51,37.0,45.0,10.0,31.0,75.0,41.3,44.0,24.0,3.0,21.0,26,118.0,32.0,0.0,BrazilSerieA
Matheus Gonçalves,br BRA,FW,Flamengo,16,2005,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,BrazilSerieA
Guga,br BRA,DF,Atlético Mineiro,23,1998,18.6,57.0,35,30.0,23.0,4.0,30.0,45.0,66.7,15.0,21.0,4.0,17.0,27,84.0,24.0,1.0,BrazilSerieA
Guilherme,br BRA,DF,RB Bragantino,19,2002,1.0,2.0,2,1.0,1.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,2,4.0,1.0,0.0,BrazilSerieA
Gustavinho,br BRA,MF,América (MG),20,2001,4.3,16.0,9,2.0,9.0,5.0,9.0,18.0,50.0,9.0,10.0,0.0,10.0,4,20.0,5.0,0.0,BrazilSerieA
Habraão,br BRA,DF,Fortaleza,20,2001,2.4,5.0,2,4.0,1.0,0.0,4.0,5.0,80.0,1.0,9.0,8.0,1.0,1,6.0,20.0,0.0,BrazilSerieA
Lucas Halter,br BRA,DF,Ath Paranaense,21,2000,1.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2,2.0,6.0,0.0,BrazilSerieA
Lucas Halter,br BRA,DF,Goiás,21,2000,11.9,13.0,7,9.0,3.0,1.0,8.0,11.0,72.7,3.0,21.0,18.0,3.0,9,22.0,61.0,1.0,BrazilSerieA
Heitor,br BRA,DF,Internacional,21,2000,4.4,17.0,13,8.0,8.0,1.0,11.0,17.0,64.7,6.0,3.0,1.0,2.0,9,26.0,4.0,0.0,BrazilSerieA
Helinho,br BRA,"FW,MF",RB Bragantino,21,2000,19.0,28.0,15,15.0,8.0,5.0,16.0,33.0,48.5,17.0,28.0,1.0,27.0,19,47.0,20.0,0.0,BrazilSerieA
Daniel Henrique,br BRA,FW,Ceará,17,2004,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
