Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
ar ARG,"MF,FW",River Plate,19,2002,17,11,973,10.8,0,2,2,0,0,0,4,0,0.0,0.18,0.18,0.0,0.18,,,,,,,,,,,,,5500000.0,Santiago Simón,1433,S. Simón,19,74,85,181,74,Right,76,MF,11,9000000,9000,313,71,61,54,73,54,347,74,69,57,71,76,390,81,72,84,71,82,328,65,56,75,66,66,355,80,65,75,78,57,204,65,70,69,53,13,15,8,6,11,2,Medium,Medium,1,,16.0,,,,,,,,,,,9.0,,,,LigaProfesionalArgentina,65.0
ar ARG,MF,Talleres,19,2002,6,2,164,1.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1700000.0,Santiago Toloza,3421,S. Toloza,18,59,74,171,69,Right,61,MF,15,525000,850,240,51,55,26,63,45,280,63,50,46,59,62,283,63,65,61,46,48,225,42,39,54,46,44,244,39,37,51,62,55,104,43,30,31,48,14,5,7,9,13,3,Medium,Medium,1,,,,,,,,,,,,,,,,,,
ar ARG,"MF,FW",Banfield,21,2000,24,21,"1,730",19.2,1,2,3,1,0,0,6,0,0.05,0.1,0.16,0.05,0.16,,,,,,,,,,,,,1500000.0,Agustín Urzi,1545,A. Urzi,21,72,83,168,61,Left,73,MF,11,5500000,9000,296,74,59,42,62,59,315,76,59,55,53,72,387,85,85,77,62,78,309,68,43,76,54,68,272,49,31,67,70,55,107,44,31,32,51,9,9,9,10,14,3,High,Medium,1,,13.0,,,,,,,,,,,14.0,,,,LigaProfesionalArgentina,31.0
ar ARG,"DF,MF",Unión,23,1998,21,15,"1,408",15.6,0,2,2,0,0,0,4,0,0.0,0.13,0.13,0.0,0.13,,,,,,,,,,,,,9000000.0,Federico Vera,1547,F. Vera,21,72,79,180,75,Right,74,MF,7,4500000,7000,322,58,54,65,75,70,333,71,73,46,73,70,354,75,64,74,69,72,359,77,67,74,72,69,345,73,70,70,74,58,208,67,72,69,50,7,10,11,13,9,3,Medium,Medium,1,37.0,22.0,19.0,14.0,4.0,18.0,37.0,48.6,19.0,23.0,11.0,12.0,18.0,55.0,26.0,1.0,BrazilSerieA,70.0
ar ARG,"DF,MF",Unión,23,1998,21,15,"1,408",15.6,0,2,2,0,0,0,4,0,0.0,0.13,0.13,0.0,0.13,,,,,,,,,,,,,9000000.0,Federico Vera,1547,F. Vera,21,72,79,180,75,Right,74,MF,7,4500000,7000,322,58,54,65,75,70,333,71,73,46,73,70,354,75,64,74,69,72,359,77,67,74,72,69,345,73,70,70,74,58,208,67,72,69,50,7,10,11,13,9,3,Medium,Medium,1,,20.0,,,,,,,,,,,46.0,,,,LigaProfesionalArgentina,70.0
ar ARG,"FW,MF",Arg Juniors,20,2001,27,16,"1,455",16.2,6,0,6,6,0,0,3,0,0.37,0.0,0.37,0.37,0.37,,,,,,,,,,,,,1200000.0,Gastón Verón,2732,G. Verón,20,64,72,184,82,Right,66,MF,8,1300000,3000,304,50,66,65,62,61,301,62,57,56,60,66,339,73,69,72,59,66,312,62,66,62,65,57,259,49,22,66,63,59,82,29,26,27,40,8,10,8,6,8,3,Medium,Low,1,,,,,,,,,,,,,,,,,,
ar ARG,MF,Talleres,20,2001,25,22,"1,981",22.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5500000.0,Rodrigo Villagra,1861,R. Villagra,20,69,79,178,76,Right,70,MF,10,2900000,5000,270,58,38,56,73,45,295,64,52,46,65,68,326,68,64,62,65,67,320,68,59,74,70,49,310,73,67,59,57,54,203,71,68,64,46,11,6,7,8,14,3,Medium,Medium,1,,2.0,,,,,,,,,,,2.0,,,,LigaProfesionalArgentina,67.0
ar ARG,MF,Arsenal,19,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,350000.0,Emiliano Viveros,3410,E. Viveros,18,59,71,178,70,Right,60,MF,12,525000,600,252,64,40,43,59,46,263,58,51,43,55,56,321,65,68,61,61,66,282,58,59,69,48,48,267,59,49,56,52,51,132,43,45,44,48,12,6,13,6,11,3,Medium,Medium,1,,1.0,,,,,,,,,,,0.0,,,,LigaProfesionalArgentina,49.0
ar ARG,MF,Arg Juniors,19,2002,11,1,305,3.4,1,0,1,1,0,0,0,0,0.3,0.0,0.3,0.3,0.3,,,,,,,,,,,,,350000.0,David Zalazar,2735,D. Zalazar,19,64,75,173,68,Right,65,MF,11,1300000,2000,284,57,59,48,58,62,312,70,65,62,55,60,379,86,80,84,55,74,291,58,60,53,56,64,258,55,21,66,59,57,102,33,36,33,45,6,15,5,14,5,3,Medium,Medium,1,,,,,,,,,,,,,,,,,,
ar ARG,MF,Estudiantes,20,2001,24,10,924,10.3,2,4,6,2,0,0,1,0,0.19,0.39,0.58,0.19,0.58,,,,,,,,,,,,,900000.0,Franco Zapiola,2719,F. Zapiola,20,64,77,176,70,Right,65,MF,13,1400000,2000,284,59,48,54,69,54,303,64,56,54,63,66,337,69,75,64,52,77,256,62,54,52,47,41,267,51,36,60,65,55,157,46,54,57,59,6,10,14,15,14,3,High,Medium,1,,5.0,,,,,,,,,,,8.0,,,,LigaProfesionalArgentina,36.0
ar ARG,"MF,FW",Boca Juniors,19,2002,10,5,568,6.3,3,1,4,3,0,0,3,0,0.48,0.16,0.63,0.48,0.63,,,,,,,,,,,,,6000000.0,Exequiel Zeballos,1992,E. Zeballos,19,68,81,174,71,Right,69,MF,13,2900000,5000,270,65,57,34,62,52,325,75,60,66,53,71,391,83,80,86,60,82,263,65,40,66,30,62,257,40,28,63,62,64,97,27,36,34,41,5,11,11,6,8,3,High,Low,1,,2.0,,,,,,,,,,,0.0,,,,LigaProfesionalArgentina,28.0
gh GHA,MF,Clermont Foot,21,2000,31,29,"2,462",27.4,1,0,1,1,0,0,12,3,0.04,0.0,0.04,0.04,0.04,0.7,0.7,0.9,1.6,24.0,108.0,47.0,0.03,0.03,0.06,0.03,0.06,3000000.0,Salis Abdul Samed,534,S. Abdul Samed,21,70,75,180,61,Right,71,MF,5,2200000,7000,251,38,46,58,71,38,270,64,36,34,66,70,298,50,61,47,71,69,284,49,68,66,56,45,305,79,69,48,65,44,203,68,71,64,51,11,14,8,11,7,2,High,High,1,43.0,23.0,25.0,16.0,2.0,20.0,57.0,35.1,37.0,18.0,1.0,17.0,42.0,85.0,15.0,0.0,Ligue1,69.0
fr FRA,"MF,FW",Reims,17,2003,8,2,352,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.8,5.0,16.0,13.0,0.09,0.12,0.21,0.09,0.21,800000.0,Martin Adeline,829,M. Adeline,17,64,78,180,63,Right,66,MF,14,1300000,750,270,58,51,53,70,38,299,69,49,45,67,69,318,66,63,59,59,71,292,65,62,56,52,57,288,62,54,56,62,54,171,51,62,58,53,9,10,8,11,15,3,Medium,Medium,1,15.0,11.0,5.0,8.0,2.0,8.0,16.0,50.0,8.0,0.0,0.0,0.0,11.0,26.0,6.0,0.0,Ligue1,54.0
fr FRA,"MF,FW",Bordeaux,21,2000,36,25,"2,260",25.1,1,7,8,1,0,0,5,0,0.04,0.28,0.32,0.04,0.32,2.0,2.0,5.7,7.7,66.0,164.0,99.0,0.08,0.23,0.31,0.08,0.31,9000000.0,Yacine Adli,182,Y. Adli,20,76,83,186,78,Right,78,MF,7,15000000,26000,340,72,66,62,78,62,377,76,71,74,78,78,330,64,66,68,75,57,350,77,62,70,65,76,346,65,69,74,78,60,193,66,68,59,59,14,12,9,10,14,3,High,Medium,1,43.0,27.0,22.0,14.0,7.0,19.0,68.0,27.9,49.0,33.0,3.0,30.0,37.0,80.0,11.0,2.0,Ligue1,69.0
fr FRA,"MF,FW",Monaco,19,2002,7,0,54,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,2.0,5.0,7.0,0.24,0.06,0.3,0.24,0.3,1000000.0,Maghnes Akliouche,761,M. Akliouche,19,65,80,175,63,Left,67,MF,15,1700000,6000,283,60,58,46,66,53,314,68,61,54,64,67,346,67,65,78,59,77,238,55,42,46,38,57,272,47,41,60,67,57,135,42,49,44,40,8,10,9,5,8,3,Medium,Medium,1,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,Ligue1,41.0
dz ALG,"MF,FW",Lyon,23,1998,36,29,"2,504",27.8,6,4,10,6,0,0,1,0,0.22,0.14,0.36,0.22,0.36,6.3,6.3,4.5,10.8,88.0,165.0,169.0,0.22,0.16,0.39,0.22,0.39,25000000.0,Houssem Aouar,79,H. Aouar,23,79,84,175,70,Right,81,MF,5,26500000,57000,347,69,69,59,82,68,399,84,80,72,78,85,391,75,74,83,76,83,346,69,66,73,67,71,366,68,68,74,82,74,188,66,64,58,48,14,6,11,7,10,3,High,Low,2,46.0,30.0,9.0,25.0,12.0,27.0,54.0,50.0,27.0,26.0,1.0,25.0,20.0,66.0,5.0,0.0,Ligue1,68.0
fr FRA,"MF,FW",Saint-Étienne,19,2002,35,11,"1,081",12.0,0,4,4,0,0,0,2,0,0.0,0.33,0.33,0.0,0.33,1.2,1.2,1.6,2.8,43.0,75.0,61.0,0.1,0.14,0.23,0.1,0.23,6000000.0,Adil Aouchiche,382,A. Aouchiche,18,73,80,181,72,Right,75,MF,7,6000000,9000,310,68,63,55,77,47,363,77,70,66,73,77,345,69,68,72,70,66,325,72,64,63,61,65,297,47,50,69,76,55,169,60,57,52,46,8,9,14,8,7,3,Medium,Medium,1,13.0,6.0,5.0,5.0,3.0,5.0,33.0,15.2,28.0,18.0,1.0,17.0,17.0,30.0,4.0,0.0,Ligue1,50.0
fr FRA,"FW,MF",Bordeaux,18,2002,5,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,1.0,0.19,0.0,0.19,0.19,0.19,400000.0,Dilane Bakwa,821,D. Bakwa,18,64,76,179,77,Right,65,MF,12,1400000,2000,262,55,54,44,60,49,286,69,55,47,47,68,354,77,77,73,59,68,276,51,48,61,64,52,241,30,35,56,61,59,81,27,26,28,45,7,12,15,6,5,3,Medium,Low,1,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Ligue1,35.0
fr FRA,"FW,MF",Lens,18,2003,4,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.03,0.03,0.0,0.03,300000.0,Ibrahima Baldé,1181,I. Baldé,18,59,69,185,75,Right,61,MF,10,475000,2000,246,28,62,54,46,56,262,63,53,42,39,65,306,68,69,64,54,51,235,62,42,34,43,54,194,37,11,59,44,43,50,16,18,16,45,10,6,10,10,9,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ligue1,11.0
fr FRA,"FW,MF",Lyon,18,2002,11,2,263,2.9,0,1,1,0,0,0,0,0,0.0,0.34,0.34,0.0,0.34,0.3,0.3,0.6,1.0,9.0,9.0,27.0,0.11,0.22,0.33,0.11,0.33,1000000.0,Bradley Barcola,886,B. Barcola,18,63,78,186,70,Right,65,MF,15,1100000,5000,297,59,65,56,60,57,289,63,62,52,48,64,351,74,77,77,61,62,270,60,47,52,54,57,258,51,20,65,64,58,86,23,35,28,43,8,8,15,6,6,3,High,Medium,1,7.0,4.0,2.0,3.0,2.0,1.0,8.0,12.5,7.0,7.0,1.0,6.0,2.0,9.0,1.0,0.0,Ligue1,20.0
fr FRA,MF,Strasbourg,23,1998,36,26,"2,332",25.9,2,3,5,2,0,0,5,0,0.08,0.12,0.19,0.08,0.19,1.9,1.9,2.7,4.6,75.0,107.0,90.0,0.07,0.1,0.18,0.07,0.18,8000000.0,Jean-Ricner Bellegarde,251,J. Bellegarde,23,75,80,172,70,Right,77,MF,5,8500000,19000,314,64,59,61,77,53,352,75,57,68,76,76,404,79,80,84,75,86,350,69,69,81,68,63,341,69,70,73,74,55,213,70,74,69,60,12,15,14,10,9,3,Medium,Medium,1,51.0,32.0,21.0,21.0,9.0,17.0,41.0,41.5,24.0,29.0,4.0,25.0,27.0,78.0,19.0,0.0,Ligue1,70.0
fr FRA,MF,Marseille,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,Salim Ben Seghir,763,S. Ben Seghir,18,65,77,174,57,Right,66,MF,12,1700000,3000,308,69,72,52,64,51,336,74,72,74,52,64,355,73,67,65,72,78,266,73,55,47,32,59,221,27,28,60,40,66,81,22,29,30,41,6,6,13,5,11,4,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ligue1,28.0
no NOR,MF,Lens,23,1997,14,2,307,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,15.0,1.0,0.01,0.01,0.02,0.01,0.02,4500000.0,Patrick Berg,299,P. Berg,23,74,78,178,76,Right,76,MF,4,6000000,22000,302,66,57,52,75,52,346,69,66,63,74,74,371,73,74,72,74,78,364,67,65,92,76,64,337,65,72,67,75,58,206,70,71,65,59,14,11,16,10,8,2,Medium,High,1,14.0,6.0,6.0,8.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,4.0,18.0,3.0,0.0,Ligue1,72.0
nl NED,"FW,MF",Reims,21,1999,20,11,983,10.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.3,2.5,24.0,14.0,54.0,0.11,0.12,0.23,0.11,0.23,2000000.0,Mitchell van Bergen,442,M. van Bergen,21,72,78,170,62,Right,73,MF,6,3800000,15000,305,69,66,34,67,69,326,74,74,54,53,71,409,89,88,86,67,79,309,65,54,72,50,68,273,54,23,69,67,60,79,35,21,23,56,7,14,13,11,11,5,Medium,Medium,1,8.0,5.0,7.0,0.0,1.0,6.0,15.0,40.0,9.0,9.0,0.0,9.0,4.0,12.0,7.0,0.0,Ligue1,23.0
fr FRA,"DF,MF",Troyes,21,2000,33,26,"2,292",25.5,1,2,3,1,0,0,10,0,0.04,0.08,0.12,0.04,0.12,1.7,1.7,1.0,2.7,58.0,87.0,100.0,0.07,0.04,0.11,0.07,0.11,4000000.0,Giulian Biancone,529,G. Biancone,21,70,79,187,79,Right,70,MF,9,3400000,7000,265,71,29,63,67,35,304,66,66,44,58,70,318,67,76,55,63,57,352,67,65,77,78,65,289,69,60,62,50,48,204,63,71,70,50,8,14,11,8,9,4,High,Medium,1,70.0,42.0,44.0,22.0,4.0,40.0,69.0,58.0,29.0,23.0,8.0,15.0,53.0,123.0,71.0,1.0,Ligue1,60.0
fr FRA,"MF,FW",Nantes,23,1997,35,35,"2,961",32.9,10,5,15,5,5,5,10,0,0.3,0.15,0.46,0.15,0.3,11.7,7.8,3.9,11.7,69.0,157.0,190.0,0.36,0.12,0.48,0.24,0.36,16000000.0,Ludovic Blas,81,L. Blas,23,79,83,180,70,Left,81,MF,4,25000000,28000,360,73,72,58,80,77,388,85,77,69,75,82,381,79,71,80,73,78,367,80,67,75,63,82,346,55,66,74,77,74,170,47,64,59,64,12,9,14,14,15,2,High,Medium,2,33.0,18.0,7.0,20.0,6.0,15.0,44.0,34.1,29.0,33.0,3.0,30.0,31.0,64.0,6.0,1.0,Ligue1,66.0
dz ALG,MF,Nice,21,1999,29,21,"1,621",18.0,3,2,5,3,0,0,7,0,0.17,0.11,0.28,0.17,0.28,1.1,1.1,2.7,3.8,38.0,47.0,101.0,0.06,0.15,0.21,0.06,0.21,6500000.0,Hicham Boudaoui,190,H. Boudaoui,21,76,82,175,61,Right,77,MF,6,12000000,23000,329,62,68,71,77,51,357,79,73,58,68,79,385,77,76,80,74,78,349,65,71,85,66,62,343,73,70,72,74,54,214,71,74,69,41,7,6,7,13,8,3,Medium,High,1,31.0,18.0,15.0,10.0,6.0,13.0,36.0,36.1,23.0,17.0,4.0,13.0,18.0,49.0,15.0,0.0,Ligue1,70.0
dz ALG,MF,Nice,21,2000,11,2,378,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.9,1.6,25.0,9.0,39.0,0.15,0.22,0.37,0.15,0.37,5000000.0,Bilal Brahimi,627,B. Brahimi,21,68,79,183,73,Left,69,MF,11,2700000,9000,298,69,58,51,64,56,331,75,64,64,58,70,356,78,79,70,60,69,330,69,63,62,76,60,235,36,22,60,63,54,84,19,34,31,44,15,6,10,6,7,3,High,Medium,1,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,Ligue1,22.0
gh GHA,"FW,MF",Nantes,22,1998,24,10,"1,012",11.2,2,4,6,2,0,0,1,0,0.18,0.36,0.53,0.18,0.53,1.4,1.4,2.8,4.2,46.0,20.0,91.0,0.12,0.25,0.37,0.12,0.37,3000000.0,Osman Bukari,583,O. Bukari,22,69,73,170,68,Right,71,MF,4,2000000,9000,289,59,60,46,66,58,303,76,61,48,46,72,405,89,84,86,62,84,339,62,84,66,58,69,279,61,28,62,67,61,107,21,52,34,47,13,6,14,7,7,5,High,Medium,1,18.0,8.0,7.0,6.0,5.0,8.0,22.0,36.4,14.0,8.0,0.0,8.0,8.0,26.0,1.0,0.0,Ligue1,28.0
se SWE,"MF,FW",Reims,21,1999,8,4,364,4.0,2,0,2,1,1,1,0,0,0.49,0.0,0.49,0.25,0.25,1.7,0.9,0.0,1.0,10.0,13.0,14.0,0.43,0.01,0.44,0.23,0.24,5000000.0,Jens Cajuste,443,J. Cajuste,21,72,79,188,77,Right,74,MF,7,4700000,14000,306,58,57,66,75,50,329,74,64,44,71,76,376,73,80,79,68,76,345,66,63,82,78,56,325,73,68,68,71,45,202,67,70,65,43,6,12,12,6,7,4,Medium,Medium,1,10.0,6.0,6.0,2.0,2.0,6.0,17.0,35.3,11.0,7.0,2.0,5.0,5.0,15.0,6.0,0.0,Ligue1,68.0
fr FRA,"MF,DF",Saint-Étienne,23,1998,35,34,"3,073",34.1,3,0,3,3,0,0,8,0,0.09,0.0,0.09,0.09,0.09,2.5,2.5,1.3,3.8,43.0,132.0,89.0,0.07,0.04,0.11,0.07,0.11,150000.0,Mahdi Camara,314,M. Camara,23,74,78,178,69,Right,75,MF,4,5500000,21000,305,53,55,68,75,54,327,69,63,47,74,74,339,66,61,70,72,70,323,67,61,74,71,50,330,73,74,59,69,55,218,73,75,70,40,6,11,7,9,7,3,Medium,High,1,101.0,57.0,39.0,50.0,12.0,39.0,70.0,55.7,31.0,44.0,8.0,36.0,57.0,158.0,35.0,1.0,Ligue1,74.0
fr FRA,"MF,DF",Saint-Étienne,23,1998,35,34,"3,073",34.1,3,0,3,3,0,0,8,0,0.09,0.0,0.09,0.09,0.09,2.5,2.5,1.3,3.8,43.0,132.0,89.0,0.07,0.04,0.11,0.07,0.11,150000.0,Mahdi Camara,314,M. Camara,23,74,78,178,69,Right,75,MF,4,5500000,21000,305,53,55,68,75,54,327,69,63,47,74,74,339,66,61,70,72,70,323,67,61,74,71,50,330,73,74,59,69,55,218,73,75,70,40,6,11,7,9,7,3,Medium,High,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ligue1,74.0
fr FRA,MF,Lyon,21,2000,31,26,"2,335",25.9,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.7,2.5,25.0,154.0,29.0,0.03,0.07,0.1,0.03,0.1,25000000.0,Maxence Caqueret,80,M. Caqueret,21,79,85,174,63,Right,80,MF,6,26000000,43000,292,59,55,48,81,49,355,80,66,52,77,80,401,77,74,87,78,85,313,63,48,86,57,59,364,83,80,69,79,53,227,75,81,71,45,8,5,12,5,15,3,High,High,2,73.0,40.0,29.0,36.0,8.0,30.0,80.0,37.5,50.0,38.0,10.0,28.0,43.0,116.0,26.0,2.0,Ligue1,80.0
fr FRA,"FW,MF",Brest,23,1997,32,13,"1,334",14.8,4,2,6,4,0,0,2,0,0.27,0.13,0.4,0.27,0.4,2.9,2.9,1.7,4.5,28.0,18.0,97.0,0.19,0.11,0.3,0.19,0.3,4500000.0,Irvin Cardona,439,I. Cardona,23,72,76,185,76,Right,74,MF,4,3400000,13000,342,56,73,63,73,77,331,73,68,58,58,74,349,74,73,70,69,63,367,78,80,70,71,68,268,28,24,75,72,69,64,27,17,20,52,9,11,6,13,13,3,High,High,1,13.0,7.0,5.0,4.0,4.0,3.0,16.0,18.8,13.0,10.0,0.0,10.0,5.0,18.0,17.0,0.0,Ligue1,24.0
fr FRA,"MF,DF",Troyes,20,2001,8,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,2.0,15.0,0.08,0.02,0.1,0.08,0.1,500000.0,Nassim Chadli,891,N. Chadli,19,63,77,181,70,Left,64,MF,14,1100000,2000,287,55,64,54,58,56,298,70,67,41,49,71,332,71,69,72,52,68,283,60,61,52,55,55,243,42,23,54,62,62,63,20,23,20,41,5,11,5,13,7,2,Medium,Low,1,5.0,3.0,3.0,0.0,2.0,2.0,4.0,50.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,Ligue1,23.0
fr FRA,"MF,FW",Troyes,23,1997,19,9,753,8.4,0,1,1,0,0,0,0,0,0.0,0.12,0.12,0.0,0.12,0.6,0.6,0.6,1.1,7.0,47.0,20.0,0.07,0.07,0.13,0.07,0.13,1200000.0,Dylan Chambost,631,D. Chambost,23,68,74,177,70,Left,70,MF,6,1900000,7000,318,65,65,58,71,59,316,66,58,54,68,70,332,69,64,69,62,68,335,68,61,73,68,65,308,58,56,64,70,60,157,48,58,51,51,11,11,8,11,10,2,High,Medium,1,16.0,11.0,6.0,9.0,1.0,4.0,25.0,16.0,21.0,9.0,2.0,7.0,8.0,24.0,4.0,0.0,Ligue1,56.0
fr FRA,"FW,MF",Lyon,17,2003,16,3,440,4.9,0,1,1,0,0,0,1,0,0.0,0.2,0.2,0.0,0.2,0.6,0.6,0.7,1.3,30.0,23.0,51.0,0.12,0.15,0.27,0.12,0.27,18000000.0,Rayan Cherki,366,R. Cherki,17,73,88,176,71,Left,74,MF,15,7000000,6000,288,70,64,28,69,57,374,86,77,73,59,79,382,75,70,84,69,84,297,76,34,55,66,66,277,57,22,69,68,61,57,19,23,15,43,7,14,6,8,8,5,High,Low,1,6.0,2.0,1.0,3.0,2.0,4.0,9.0,44.4,5.0,2.0,0.0,2.0,1.0,7.0,0.0,0.0,Ligue1,22.0
fr FRA,MF,Montpellier,19,2001,36,33,"2,935",32.6,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,0.9,0.9,0.7,1.6,5.0,91.0,20.0,0.03,0.02,0.05,0.03,0.05,10000000.0,Joris Chotard,306,J. Chotard,19,74,82,179,70,Right,75,MF,8,8500000,11000,294,68,52,58,76,40,342,75,66,57,70,74,359,69,69,78,72,71,324,61,70,78,62,53,338,75,75,62,71,55,211,72,73,66,48,11,6,7,14,10,4,Medium,Medium,1,59.0,30.0,33.0,23.0,3.0,36.0,78.0,46.2,42.0,27.0,15.0,12.0,42.0,101.0,56.0,0.0,Ligue1,75.0
fr FRA,MF,Nice,23,1998,10,0,209,2.3,0,2,2,0,0,0,1,0,0.0,0.86,0.86,0.0,0.86,0.4,0.4,1.2,1.6,5.0,7.0,13.0,0.17,0.53,0.7,0.17,0.7,6000000.0,Alexis Claude-Maurice,434,A. Claude-Maurice,23,72,78,175,64,Right,76,MF,6,3700000,19000,324,61,68,60,74,61,367,74,79,69,69,76,407,86,85,89,66,81,353,74,71,66,67,75,340,65,67,68,75,65,198,69,69,60,68,11,13,15,14,15,3,Medium,Low,2,2.0,0.0,1.0,0.0,1.0,1.0,4.0,25.0,3.0,7.0,0.0,7.0,3.0,5.0,1.0,0.0,Ligue1,67.0
pt POR,"MF,FW",Lens,20,2001,33,16,"1,464",16.3,3,5,8,3,0,0,2,0,0.18,0.31,0.49,0.18,0.49,2.1,2.1,3.5,5.7,56.0,96.0,99.0,0.13,0.22,0.35,0.13,0.35,1800000.0,David Costa,431,David Costa,20,72,81,168,64,Left,73,MF,9,5000000,17000,288,63,67,34,69,55,338,80,69,49,62,78,389,77,73,86,68,85,259,56,45,47,41,70,250,43,32,62,65,48,101,36,30,35,43,6,8,9,10,10,3,High,Low,1,22.0,12.0,9.0,6.0,7.0,11.0,26.0,42.3,15.0,12.0,0.0,12.0,13.0,35.0,5.0,0.0,Ligue1,32.0
pt POR,"MF,FW",Lens,20,2001,33,16,"1,464",16.3,3,5,8,3,0,0,2,0,0.18,0.31,0.49,0.18,0.49,2.1,2.1,3.5,5.7,56.0,96.0,99.0,0.13,0.22,0.35,0.13,0.35,1800000.0,David Costa,431,David Costa,20,72,81,168,64,Left,73,MF,9,5000000,17000,288,63,67,34,69,55,338,80,69,49,62,78,389,77,73,86,68,85,259,56,45,47,41,70,250,43,32,62,65,48,101,36,30,35,43,6,8,9,10,10,3,High,Low,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,32.0
fr FRA,MF,Nice,20,2001,10,5,393,4.4,0,1,1,0,0,0,0,0,0.0,0.23,0.23,0.0,0.23,0.8,0.8,1.3,2.1,15.0,11.0,18.0,0.19,0.29,0.48,0.19,0.48,4000000.0,Lucas Da Cunha,446,L. Da Cunha,20,72,78,176,69,Left,73,MF,6,3600000,16000,321,69,66,56,70,60,335,74,68,57,61,75,380,79,78,81,64,78,321,73,57,64,55,72,284,50,33,70,69,62,104,31,40,33,60,8,9,14,15,14,3,High,Medium,1,13.0,7.0,2.0,7.0,4.0,6.0,11.0,54.5,5.0,2.0,0.0,2.0,1.0,14.0,2.0,0.0,Ligue1,33.0
