Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
eng ENG,"FW,MF",Arsenal,18,2001,32,30,"2,553",28.4,5,3,8,5,0,0,1,0,0.18,0.11,0.28,0.18,0.28,6.9,6.9,4.4,11.3,85.0,101.0,269.0,0.24,0.16,0.4,0.24,0.4,65000000.0,Bukayo Saka,76,B. Saka,18,79,88,178,65,Left,80,MF,9,37000000,29000,332,79,66,45,79,63,370,84,74,69,63,80,410,86,82,83,76,83,318,68,51,76,58,65,353,66,68,76,79,64,201,65,69,67,50,7,8,13,9,13,3,High,Medium,1,25.0,16.0,10.0,13.0,2.0,11.0,40.0,27.5,29.0,21.0,2.0,19.0,25.0,50.0,24.0,0.0,PremierLeague,68.0
eng ENG,"MF,DF",Leeds United,20,1999,13,3,461,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,11.0,21.0,0.0,0.03,0.03,0.0,0.03,2500000.0,Jamie Shackleton,673,J. Shackleton,20,67,78,168,65,Right,71,MF,11,2200000,20000,259,65,45,44,74,31,292,69,48,38,65,72,390,85,79,81,59,86,285,44,59,79,59,44,291,68,64,62,64,33,182,60,65,57,59,14,14,11,9,11,3,High,Medium,1,10.0,6.0,6.0,4.0,0.0,4.0,11.0,36.4,7.0,3.0,1.0,2.0,9.0,19.0,3.0,0.0,PremierLeague,64.0
ie IRL,MF,Southampton,20,2000,3,2,172,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,5.0,7.0,10.0,0.03,0.0,0.03,0.03,0.03,2000000.0,William Smallbone,713,W. Smallbone,20,66,79,173,61,Right,70,MF,13,2100000,10000,288,52,59,50,68,59,336,72,62,66,65,71,359,72,68,74,66,79,293,65,62,61,41,64,298,46,59,64,66,63,170,55,62,53,44,13,6,9,8,8,4,High,Medium,1,6.0,3.0,2.0,4.0,0.0,1.0,3.0,33.3,2.0,5.0,0.0,5.0,2.0,8.0,1.0,0.0,PremierLeague,59.0
eng ENG,"MF,FW",Arsenal,20,2000,20,18,"1,440",16.0,2,4,6,2,0,0,0,0,0.12,0.25,0.37,0.12,0.37,1.8,1.8,3.4,5.1,51.0,68.0,113.0,0.11,0.21,0.32,0.11,0.32,18000000.0,Emile Smith Rowe,180,E. Smith Rowe,19,76,86,182,64,Right,78,MF,10,16000000,38000,298,65,63,36,79,55,351,79,67,58,67,80,379,79,79,75,72,74,297,69,34,72,61,61,298,52,28,78,76,64,98,37,30,31,51,11,8,14,8,10,4,High,High,1,14.0,7.0,5.0,5.0,4.0,6.0,17.0,35.3,11.0,15.0,1.0,14.0,10.0,24.0,12.0,0.0,PremierLeague,28.0
nl NED,"DF,MF",Leeds United,20,1999,27,22,"2,075",23.1,1,0,1,1,0,0,3,0,0.04,0.0,0.04,0.04,0.04,1.7,1.7,0.1,1.8,4.0,71.0,5.0,0.07,0.01,0.08,0.07,0.08,9000000.0,Pascal Struijk,348,P. Struijk,20,73,84,190,79,Left,75,MF,11,6000000,43000,243,42,23,71,73,34,275,59,42,32,72,70,282,56,59,49,64,54,305,60,72,68,75,30,282,72,76,33,56,45,221,75,74,72,54,14,8,8,10,14,4,Medium,High,1,49.0,30.0,28.0,19.0,2.0,17.0,28.0,60.7,11.0,35.0,21.0,14.0,47.0,96.0,92.0,0.0,PremierLeague,76.0
pt POR,MF,Leicester City,18,2001,2,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,6.0,0.06,0.0,0.06,0.06,0.06,300000.0,Sidnei Tavares,1015,Sidnei Tavares,18,61,80,188,64,Right,64,MF,19,825000,4000,277,56,52,52,64,53,308,64,59,59,61,65,341,72,68,74,59,68,292,63,50,63,57,59,269,44,45,60,60,60,165,58,57,50,38,10,10,5,7,6,3,Medium,Medium,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,PremierLeague,45.0
ng NGA,"FW,MF",Southampton,21,1999,18,7,745,8.3,1,1,2,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,1.6,1.6,0.8,2.4,19.0,9.0,36.0,0.2,0.09,0.29,0.2,0.29,2000000.0,Nathan Tella,863,N. Tella,20,63,76,171,70,Right,64,MF,13,1200000,7000,262,56,56,44,57,49,260,64,55,37,44,60,381,85,79,84,60,73,267,56,51,57,49,54,236,50,25,61,59,41,91,30,34,27,41,9,6,8,12,6,2,High,Low,1,8.0,5.0,1.0,4.0,3.0,6.0,15.0,40.0,9.0,13.0,0.0,13.0,3.0,11.0,2.0,0.0,PremierLeague,25.0
be BEL,MF,Leicester City,23,1997,38,37,"3,357",37.3,6,4,10,4,2,2,6,0,0.16,0.11,0.27,0.11,0.21,4.4,2.8,3.1,5.9,52.0,272.0,66.0,0.12,0.08,0.2,0.08,0.16,55000000.0,Youri Tielemans,20,Y. Tielemans,23,83,86,176,72,Right,85,MF,3,49500000,95000,384,79,74,65,88,78,408,79,81,78,85,85,352,65,60,69,81,77,383,87,65,80,67,84,384,68,76,80,87,73,208,68,73,67,50,6,8,10,14,12,5,Medium,Medium,2,86.0,45.0,32.0,38.0,16.0,45.0,108.0,41.7,63.0,35.0,8.0,27.0,46.0,132.0,20.0,1.0,PremierLeague,76.0
es ESP,"FW,MF",Manchester City,20,2000,24,15,"1,306",14.5,7,2,9,7,0,0,1,0,0.48,0.14,0.62,0.48,0.62,4.9,4.9,2.2,7.1,30.0,31.0,118.0,0.33,0.15,0.49,0.33,0.49,450000.0,Ferrán Torres,39,Ferran Torres,20,81,89,184,77,Right,83,MF,8,56500000,110000,377,77,78,70,80,72,373,84,71,60,78,80,401,88,79,82,76,76,372,79,75,73,70,75,311,45,34,80,86,66,87,35,24,28,59,12,9,11,15,12,4,High,Medium,1,,4.0,,,,,,,,,,,2.0,,,,LigaProfesionalArgentina,34.0
es ESP,"FW,MF",Manchester City,20,2000,24,15,"1,306",14.5,7,2,9,7,0,0,1,0,0.48,0.14,0.62,0.48,0.62,4.9,4.9,2.2,7.1,30.0,31.0,118.0,0.33,0.15,0.49,0.33,0.49,450000.0,Ferrán Torres,39,Ferran Torres,20,81,89,184,77,Right,83,MF,8,56500000,110000,377,77,78,70,80,72,373,84,71,60,78,80,401,88,79,82,76,76,372,79,75,73,70,75,311,45,34,80,86,66,87,35,24,28,59,12,9,11,15,12,4,High,Medium,1,,2.0,,,,,,,,,,,2.0,,,,LigaProfesionalArgentina,34.0
es ESP,"FW,MF",Manchester City,20,2000,24,15,"1,306",14.5,7,2,9,7,0,0,1,0,0.48,0.14,0.62,0.48,0.62,4.9,4.9,2.2,7.1,30.0,31.0,118.0,0.33,0.15,0.49,0.33,0.49,450000.0,Ferrán Torres,39,Ferran Torres,20,81,89,184,77,Right,83,MF,8,56500000,110000,377,77,78,70,80,72,373,84,71,60,78,80,401,88,79,82,76,76,372,79,75,73,70,75,311,45,34,80,86,66,87,35,24,28,59,12,9,11,15,12,4,High,Medium,1,12.0,5.0,4.0,6.0,2.0,5.0,16.0,31.3,11.0,16.0,0.0,16.0,3.0,15.0,8.0,0.0,PremierLeague,34.0
tr TUR,"FW,MF",Leicester City,23,1997,9,1,281,3.1,0,2,2,0,0,0,0,0,0.0,0.64,0.64,0.0,0.64,0.3,0.3,1.6,1.9,12.0,7.0,39.0,0.09,0.51,0.59,0.09,0.59,18000000.0,Cengiz Ünder,138,C. Ünder,22,77,82,173,66,Left,78,MF,5,16000000,62000,350,81,70,58,72,69,376,82,80,68,65,81,401,85,79,84,71,82,327,83,47,67,50,80,279,37,29,75,74,64,106,43,33,30,46,9,13,7,9,8,4,Medium,Medium,1,4.0,1.0,0.0,3.0,1.0,3.0,5.0,60.0,2.0,3.0,0.0,3.0,2.0,6.0,0.0,0.0,PremierLeague,29.0
pt POR,"MF,DF",Wolves,21,1999,2,1,173,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,2.0,11.0,0.0,0.03,0.03,0.0,0.03,5000000.0,Rúben Vinagre,1519,Rúben Vinagre,21,73,82,174,74,Left,75,MF,9,6500000,35000,292,72,52,49,72,47,343,78,68,59,63,75,407,87,86,84,68,82,293,64,52,73,56,48,319,61,61,72,67,58,196,64,67,65,42,11,8,8,9,6,2,High,Medium,1,7.0,5.0,5.0,2.0,0.0,3.0,4.0,75.0,1.0,3.0,0.0,3.0,2.0,9.0,4.0,0.0,PremierLeague,61.0
au AUS,MF,Southampton,18,2002,3,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,250000.0,Caleb Watts,1074,C. Watts,18,60,76,178,73,Right,64,MF,16,625000,3000,275,56,50,52,68,49,299,65,58,45,64,67,320,68,65,59,59,69,269,60,50,62,52,45,241,44,25,54,60,58,158,41,57,60,57,12,15,8,7,15,3,Medium,Medium,1,2.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,PremierLeague,25.0
eng ENG,"DF,MF",Brighton,22,1997,36,36,"3,191",35.5,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.4,50.0,149.0,38.0,0.01,0.03,0.04,0.01,0.04,28000000.0,Ben White,189,B. White,22,76,87,185,77,Right,78,MF,11,15500000,40000,241,53,22,69,76,21,251,65,26,20,67,73,327,69,69,59,75,55,294,39,77,79,74,25,273,75,78,39,57,24,233,78,77,78,42,8,11,12,5,6,4,Medium,Medium,1,49.0,26.0,21.0,24.0,4.0,24.0,57.0,42.1,33.0,46.0,22.0,24.0,62.0,111.0,56.0,0.0,PremierLeague,78.0
eng ENG,MF,Arsenal,20,1999,7,2,238,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,8.0,11.0,13.0,0.1,0.02,0.12,0.1,0.12,16000000.0,Joe Willock,289,J. Willock,20,74,82,186,76,Right,76,MF,8,9500000,43000,313,60,72,41,74,66,330,78,61,46,69,76,374,76,79,74,74,71,337,73,60,74,66,64,340,70,62,77,69,62,171,56,62,53,46,11,6,12,8,9,3,High,High,1,6.0,3.0,1.0,4.0,1.0,3.0,7.0,42.9,4.0,6.0,1.0,5.0,3.0,9.0,0.0,0.0,PremierLeague,62.0
pt POR,"DF,MF",Rio Ave,22,1997,29,18,"1,773",19.7,0,1,1,0,0,0,7,0,0.0,0.05,0.05,0.0,0.05,,,,,,,,,,,,,800000.0,Pedro Amaral,1861,Pedro Amaral,22,69,77,178,72,Left,69,MF,8,3000000,4000,243,62,30,59,60,32,293,67,64,39,53,70,342,71,74,58,69,70,317,73,56,70,62,56,278,63,67,60,40,48,205,70,70,65,39,7,10,6,8,8,4,Medium,Medium,1,,19.0,,,,,,,,,,,25.0,,,,PrimeiraLigaPortugal,67.0
cv CPV,"MF,FW",Tondela,19,2001,14,2,317,3.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Telmo Arcanjo,3243,Telmo Arcanjo,19,60,68,180,79,Left,62,MF,8,525000,750,260,53,51,43,63,50,293,64,51,51,63,64,320,68,70,60,60,62,249,59,56,34,61,39,253,44,35,49,65,60,118,40,36,42,45,7,10,6,15,7,3,Medium,Medium,1,,4.0,,,,,,,,,,,4.0,,,,PrimeiraLigaPortugal,35.0
pt POR,MF,Porto,20,2000,10,1,170,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5000000.0,Romário Baró,1511,Romário Baró,20,73,85,180,66,Right,74,MF,12,7500000,8000,313,67,65,44,75,62,344,74,70,54,71,75,371,76,77,75,70,73,321,72,57,64,60,68,282,48,32,70,68,64,155,46,53,56,53,7,9,14,14,9,4,Medium,Medium,1,,2.0,,,,,,,,,,,2.0,,,,PrimeiraLigaPortugal,32.0
pt POR,"MF,DF",Famalicão,23,1996,31,26,"2,360",26.2,0,3,3,0,0,0,5,0,0.0,0.11,0.11,0.0,0.11,,,,,,,,,,,,,750000.0,Gil Bastião Dias,1667,Gil Dias,23,71,76,183,78,Left,73,MF,5,2800000,26000,316,66,63,57,70,60,334,75,59,63,61,76,364,74,74,74,72,70,335,73,53,74,64,71,309,63,57,66,70,53,170,52,62,56,45,5,6,14,7,13,4,High,High,1,,33.0,,,,,,,,,,,39.0,,,,PrimeiraLigaPortugal,57.0
pt POR,MF,Sporting CP,21,1999,21,6,689,7.7,0,1,1,0,0,0,1,0,0.0,0.13,0.13,0.0,0.13,,,,,,,,,,,,,5000000.0,Daniel Bragança,1574,Daniel Bragança,21,72,86,169,63,Left,74,MF,14,6000000,7000,311,71,57,49,74,60,366,76,76,64,75,75,405,77,76,92,69,91,294,64,64,69,39,58,325,62,56,68,73,66,172,57,58,57,54,6,12,14,11,11,4,High,Medium,1,,14.0,,,,,,,,,,,9.0,,,,PrimeiraLigaPortugal,56.0
cv CPV,"FW,MF",Sporting CP,22,1998,24,6,689,7.7,5,4,9,2,3,3,2,0,0.65,0.52,1.18,0.26,0.78,,,,,,,,,,,,,8000000.0,Jovane Cabral,1398,Jovane Cabral,22,77,85,176,72,Right,78,MF,8,23500000,14000,346,73,71,57,71,74,372,82,71,75,66,78,406,87,86,80,76,77,370,82,72,71,71,74,309,59,37,75,72,66,100,37,35,28,50,12,6,9,15,8,4,High,Medium,1,,6.0,,,,,,,,,,,4.0,,,,PrimeiraLigaPortugal,37.0
pt POR,"FW,MF",Rio Ave,20,2000,11,9,664,7.4,3,0,3,3,0,0,1,0,0.41,0.0,0.41,0.41,0.41,,,,,,,,,,,,,3500000.0,Rafael Camacho,1575,Rafael Camacho,20,72,83,175,65,Right,73,MF,11,5000000,8000,294,65,60,48,65,56,328,77,70,47,60,74,401,84,80,85,75,77,309,70,58,68,58,55,292,43,50,72,71,56,167,54,61,52,50,9,14,7,6,14,3,High,Medium,1,,2.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,50.0
us USA,"DF,MF",Boavista,22,1998,31,30,"2,506",27.8,0,1,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,,,,,,,,,,,,,4000000.0,Reggie Cannon,1518,R. Cannon,22,73,82,180,75,Right,73,MF,9,6500000,7000,250,65,30,56,66,33,277,70,58,21,60,68,398,89,91,82,61,75,317,48,80,87,71,31,278,64,63,62,56,33,204,65,71,68,47,6,14,10,6,11,3,High,High,1,,33.0,,,,,,,,,,,57.0,,,,PrimeiraLigaPortugal,63.0
pt POR,MF,Braga,22,1998,4,2,231,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Zé Carlos,2833,Zé Carlos,21,63,72,177,72,Right,63,MF,9,1000000,2000,199,55,31,47,37,29,234,63,37,39,28,67,329,74,71,55,58,71,226,28,63,58,50,27,257,58,65,50,38,46,187,57,66,64,53,12,11,6,12,12,3,Medium,Medium,1,,2.0,,,,,,,,,,,10.0,,,,PrimeiraLigaPortugal,65.0
pt POR,MF,Porto,17,2002,14,1,223,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8000000.0,Francisco Conceição,2340,Francisco Conceição,17,66,86,170,64,Left,67,MF,20,2300000,500,276,58,60,36,64,58,304,72,61,48,50,73,370,78,74,74,64,80,241,60,40,51,36,54,239,38,23,55,64,59,97,27,37,33,51,9,6,7,15,14,2,High,Medium,1,,4.0,,,,,,,,,,,2.0,,,,PrimeiraLigaPortugal,23.0
pt POR,"DF,MF",Moreirense,22,1998,22,21,"1,842",20.5,0,3,3,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,,,,,,,,,,,,,1500000.0,Abdu Conté,1996,Abdu Conté,22,68,77,183,76,Left,69,MF,9,2600000,5000,260,63,40,59,59,39,265,64,71,30,35,65,351,75,76,68,66,66,324,70,70,73,76,35,269,72,66,48,40,43,197,65,67,65,66,14,15,8,14,15,2,Medium,High,1,,21.0,,,,,,,,,,,16.0,,,,PrimeiraLigaPortugal,66.0
pt POR,MF,Paços,23,1997,31,30,"2,454",27.3,4,3,7,2,2,2,8,0,0.15,0.11,0.26,0.07,0.18,,,,,,,,,,,,,1250000.0,Bruno Xavier Almeida Costa,1468,Bruno Costa,23,74,81,174,65,Right,76,MF,7,8500000,8000,321,73,72,46,76,54,347,75,67,55,74,76,356,72,63,77,67,77,323,74,46,75,57,71,348,66,70,70,74,68,195,57,73,65,50,12,9,12,12,5,3,High,Medium,1,17.0,9.0,9.0,2.0,6.0,9.0,20.0,45.0,11.0,15.0,0.0,15.0,12.0,29.0,4.0,0.0,BrazilSerieA,70.0
pt POR,MF,Paços,23,1997,31,30,"2,454",27.3,4,3,7,2,2,2,8,0,0.15,0.11,0.26,0.07,0.18,,,,,,,,,,,,,1250000.0,Bruno Xavier Almeida Costa,1468,Bruno Costa,23,74,81,174,65,Right,76,MF,7,8500000,8000,321,73,72,46,76,54,347,75,67,55,74,76,356,72,63,77,67,77,323,74,46,75,57,71,348,66,70,70,74,68,195,57,73,65,50,12,9,12,12,5,3,High,Medium,1,,35.0,,,,,,,,,,,27.0,,,,PrimeiraLigaPortugal,70.0
ba BIH,MF,Nacional,21,1999,8,3,298,3.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Vladan Danilović,2671,V. Danilović,20,64,72,183,77,Right,65,MF,8,1200000,2000,248,44,39,60,65,40,252,52,39,45,57,59,299,55,62,58,65,59,302,65,60,73,64,40,266,68,63,39,42,54,191,64,64,63,63,12,10,14,14,13,3,Medium,Medium,1,,4.0,,,,,,,,,,,2.0,,,,PrimeiraLigaPortugal,63.0
nl NED,MF,B-SAD,21,1999,2,0,32,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,250000.0,Jordan van der Gaag,3100,J. van der Gaag,21,61,72,177,67,Left,63,MF,11,725000,1000,270,57,50,38,67,58,315,65,65,54,67,64,329,67,67,70,50,75,280,58,66,56,53,47,243,42,37,50,62,52,119,49,35,35,46,8,12,14,7,5,3,Medium,Medium,1,,1.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,37.0
co COL,"MF,FW",Porto,23,1997,30,16,"1,636",18.2,6,5,11,6,0,0,0,0,0.33,0.28,0.61,0.33,0.61,,,,,,,,,,,,,600000.0,Luis Díaz,1375,L. Díaz,23,79,85,180,73,Right,80,MF,6,27500000,15000,335,70,76,50,71,68,349,85,72,47,66,79,419,92,92,86,79,70,385,82,72,83,66,82,272,59,21,79,69,44,98,28,36,34,64,10,13,13,14,14,4,High,Medium,1,,18.0,,,,,,,,,,,16.0,,,,PrimeiraLigaPortugal,21.0
pt POR,MF,Paços,17,2003,3,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Matchoi Djaló,3102,Matchoi Djaló,17,61,75,175,68,Right,62,MF,14,750000,500,265,57,50,39,59,60,293,61,62,56,54,60,378,86,83,86,52,71,250,59,56,51,43,41,241,44,30,53,57,57,97,32,35,30,49,14,7,9,10,9,3,High,Medium,1,,2.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,30.0
br BRA,MF,Nacional,20,1999,3,1,31,0.3,1,0,1,1,0,0,0,0,2.9,0.0,2.9,2.9,2.9,,,,,,,,,,,,,15000000.0,Dudu,2829,Dudu,20,63,71,179,73,Right,65,MF,8,1100000,2000,273,52,64,51,57,49,264,67,48,37,48,64,367,78,82,77,63,67,277,63,42,67,59,46,232,33,26,63,48,62,98,27,37,34,41,9,8,13,6,5,3,Medium,Low,1,,1.0,,,,,,,,,,,1.0,,,,PrimeiraLigaPortugal,26.0
br BRA,"MF,FW",Portimonense,22,1997,7,7,575,6.4,0,2,2,0,0,0,2,0,0.0,0.31,0.31,0.0,0.31,,,,,,,,,,,,,200000.0,Lucas Fernandes,1578,Lucas Fernandes,22,72,81,175,69,Right,74,MF,9,5500000,6000,318,71,62,44,75,66,373,77,75,74,72,75,371,75,72,79,71,74,344,81,57,74,56,76,309,54,53,65,70,67,154,55,54,45,50,13,11,12,7,7,3,Medium,Medium,1,,9.0,,,,,,,,,,,4.0,,,,PrimeiraLigaPortugal,53.0
br BRA,"MF,FW",Portimonense,22,1997,7,7,575,6.4,0,2,2,0,0,0,2,0,0.0,0.31,0.31,0.0,0.31,,,,,,,,,,,,,200000.0,Lucas Fernandes,1578,Lucas Fernandes,22,72,81,175,69,Right,74,MF,9,5500000,6000,318,71,62,44,75,66,373,77,75,74,72,75,371,75,72,79,71,74,344,81,57,74,56,76,309,54,53,65,70,67,154,55,54,45,50,13,11,12,7,7,3,Medium,Medium,1,12.0,6.0,5.0,7.0,0.0,3.0,9.0,33.3,6.0,2.0,1.0,1.0,11.0,23.0,5.0,1.0,SerieB,53.0
pt POR,"FW,MF",Paços,23,1997,33,25,"2,003",22.3,4,4,8,4,0,0,4,1,0.18,0.18,0.36,0.18,0.36,,,,,,,,,,,,,1500000.0,Hélder Ferreira,1665,Hélder Ferreira,23,71,77,179,70,Right,73,MF,6,3000000,7000,302,69,65,45,71,52,323,72,68,41,67,75,352,74,74,69,67,68,326,72,67,65,56,66,266,45,20,70,69,62,91,30,26,35,54,6,15,8,15,10,3,Medium,Medium,1,,22.0,,,,,,,,,,,16.0,,,,PrimeiraLigaPortugal,20.0
pt POR,MF,Boavista,16,2003,4,0,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,250000.0,Tiago Fonseca Morais,3105,Tiago Morais,16,61,82,174,60,Right,63,MF,21,1000000,500,295,59,60,58,59,59,269,62,54,45,46,62,358,75,78,77,56,72,288,65,61,55,46,61,224,31,11,63,58,61,59,22,15,22,58,11,13,10,13,11,5,High,Medium,1,,1.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,11.0
pt POR,"MF,FW",Moreirense,19,2000,26,10,"1,049",11.7,1,1,2,1,0,0,5,0,0.09,0.09,0.17,0.09,0.17,,,,,,,,,,,,,600000.0,Gonçalo Franco,3241,Gonçalo Franco,19,60,65,176,69,Right,63,MF,5,350000,1000,245,48,45,46,53,53,311,67,59,54,62,69,329,66,63,61,65,74,274,67,53,66,46,42,248,45,29,56,64,54,134,47,40,47,57,7,10,12,15,13,3,Medium,Medium,1,,16.0,,,,,,,,,,,27.0,,,,PrimeiraLigaPortugal,29.0
jp JPN,"FW,MF",Gil Vicente FC,21,1999,27,12,987,11.0,1,2,3,1,0,0,0,0,0.09,0.18,0.27,0.09,0.27,,,,,,,,,,,,,700000.0,Kanya Fujimoto,2346,K. Fujimoto,21,66,76,176,68,Left,68,MF,10,1900000,3000,283,65,55,43,64,56,292,68,60,42,52,70,362,73,75,74,66,74,277,66,48,63,40,60,244,32,21,63,66,62,93,34,28,31,59,12,7,12,14,14,4,Medium,Medium,1,,9.0,,,,,,,,,,,8.0,,,,PrimeiraLigaPortugal,21.0
br BRA,MF,Braga,22,1997,33,29,"2,473",27.5,3,3,6,2,1,1,4,0,0.11,0.11,0.22,0.07,0.18,,,,,,,,,,,,,10000000.0,Galeno,1400,Galeno,22,77,85,179,62,Right,78,MF,8,23500000,14000,302,66,68,41,68,59,361,85,73,70,53,80,413,92,90,84,77,70,352,75,65,76,64,72,297,52,41,76,69,59,86,22,35,29,58,13,6,13,11,15,3,High,Medium,1,,16.0,,,,,,,,,,,41.0,,,,PrimeiraLigaPortugal,41.0
eng ENG,"FW,MF",Boavista,19,2000,30,29,"2,492",27.7,6,3,9,4,2,2,10,1,0.22,0.11,0.33,0.14,0.25,,,,,,,,,,,,,1500000.0,Angel Gomes,1867,A. Gomes,19,69,84,168,56,Right,71,MF,15,3300000,9000,306,63,66,52,68,57,342,69,67,68,69,69,390,77,70,89,64,90,273,62,56,55,32,68,288,53,37,63,69,66,112,36,41,35,63,14,15,14,6,14,4,Medium,Medium,1,,20.0,,,,,,,,,,,12.0,,,,PrimeiraLigaPortugal,37.0
pt POR,MF,Braga,17,2003,4,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Rodrigo Gomes,2835,Rodrigo Gomes,16,63,83,171,66,Right,65,MF,20,1300000,650,265,49,62,52,57,45,271,64,56,41,44,66,344,73,71,70,74,56,276,69,58,53,41,55,250,38,33,67,56,56,76,23,31,22,57,10,13,10,14,10,3,Medium,Medium,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,33.0
pt POR,"MF,DF",Benfica,23,1997,21,12,"1,182",13.1,1,5,6,1,0,0,5,0,0.08,0.38,0.46,0.08,0.46,,,,,,,,,,,,,8000000.0,Diogo Gonçalves,1412,Diogo Gonçalves,23,76,82,178,68,Right,77,MF,6,12000000,12000,342,77,69,60,69,67,364,79,78,74,55,78,405,83,85,81,76,80,363,77,70,77,65,74,351,73,62,74,75,67,199,67,67,65,50,13,15,7,6,9,4,Medium,Medium,1,,17.0,,,,,,,,,,,12.0,,,,PrimeiraLigaPortugal,62.0
pt POR,MF,Tondela,20,2000,4,1,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,Jota Gonçalves,2837,João Gonçalves,19,63,73,188,82,Right,63,MF,10,900000,650,54,10,7,13,18,6,55,8,10,11,16,10,169,28,29,22,58,32,170,43,45,20,54,8,77,24,12,5,24,12,28,8,10,10,306,62,64,57,67,56,2,Medium,Medium,1,,1.0,,,,,,,,,,,1.0,,,,PrimeiraLigaPortugal,12.0
pt POR,MF,Sporting CP,22,1998,32,32,"2,719",30.2,23,3,26,21,2,2,6,1,0.76,0.1,0.86,0.7,0.79,,,,,,,,,,,,,22000000.0,Pedro Gonçalves,1376,Pedro Gonçalves,22,79,87,173,68,Right,83,MF,8,39500000,16000,341,71,75,40,82,73,389,83,77,69,76,84,394,75,73,81,82,83,317,75,42,84,42,74,360,64,66,82,81,67,164,57,57,50,56,15,11,15,7,8,4,High,Medium,1,,37.0,,,,,,,,,,,22.0,,,,PrimeiraLigaPortugal,66.0
